loss_generator,loss_discriminator
0.041321,0.009949
0.036854,0.028665
0.043302,0.099792
0.033467,0.036111
0.037892,0.086771
0.036322,0.080702
0.043633,0.161597
0.040901,0.047151
0.036446,0.052182
0.039443,0.023147
0.042457,0.029260
0.036594,0.068649
0.037127,0.041889
0.042742,0.018442
0.035730,0.043096
0.040497,0.025370
0.045720,0.016676
0.040884,0.018660
0.044429,0.061301
0.042389,0.059978
0.034221,0.687619
0.041541,0.355192
0.045736,0.085711
0.041875,0.627357
0.045355,0.276146
0.041990,0.231618
0.045855,0.784322
0.049634,1.109079
0.044060,3.021645
0.037594,0.457652
0.038512,0.063198
0.042841,0.835889
0.046012,2.374907
0.039612,0.027949
0.046787,0.008444
0.048083,0.008158
0.034046,0.116674
0.049313,0.002853
0.045961,0.005175
0.048105,0.010786
0.039459,0.664628
0.037824,0.157374
0.037628,0.019817
0.041526,0.017083
0.036910,0.064483
0.045600,0.014254
0.027069,0.607534
0.036767,0.433489
0.036634,0.230229
0.039778,0.657926
0.035813,0.218693
0.036062,0.043475
0.039121,0.034474
0.034491,0.092648
0.041889,0.128185
0.045861,0.014841
0.034066,0.505926
0.033174,0.063512
0.034881,0.208950
0.040896,0.049494
0.032548,0.673280
0.045474,0.272663
0.035936,0.259532
0.041899,0.147018
0.042693,0.150910
0.035630,3.199986
0.035723,0.629261
0.034689,0.718600
0.043566,0.249587
0.049001,1.380895
0.034370,1.857070
0.041225,0.366662
0.044197,0.022691
0.042623,0.214400
0.036165,0.106678
0.042987,0.034638
0.042818,0.049305
0.041731,0.026553
0.049977,0.006230
0.033772,0.433013
0.037541,0.008043
0.046089,0.009331
0.039870,0.013799
0.043465,0.019012
0.035574,0.015019
0.029446,0.042726
0.035425,0.134920
0.035543,0.025953
0.033619,0.521937
0.035166,0.032057
0.049409,0.011189
0.040484,0.002822
0.037717,0.010227
0.043533,0.003401
0.034451,0.340324
0.036198,0.194035
0.038640,0.004140
0.040886,0.001281
0.038085,0.003017
0.041511,0.000976
0.041240,0.003753
0.034401,0.005140
0.033967,0.003783
0.037121,0.005274
0.032832,0.005288
0.040979,0.050126
0.033226,0.177307
0.034906,0.089644
0.041355,0.249264
0.047131,0.044597
0.043091,0.067759
0.038524,0.083794
0.045529,0.007010
0.045593,0.011493
0.045365,0.007123
0.047002,0.010419
0.040583,2.464529
0.046483,0.003819
0.041110,0.010086
0.041087,0.035870
0.036378,0.551579
0.040374,0.343654
0.041045,0.120405
0.037943,0.406811
0.047215,0.037455
0.046063,0.017839
0.043519,0.013110
0.054897,0.004773
0.044630,1.764385
0.044477,0.090078
0.041778,0.090138
0.042035,0.004007
0.046450,0.045733
0.037707,0.015486
0.035357,0.028820
0.041483,0.622696
0.047000,0.569588
0.042483,0.068544
0.039800,0.021980
0.038679,0.038303
0.045856,0.006837
0.046214,0.001978
0.052088,0.002963
0.046910,0.048079
0.044597,0.540307
0.037676,2.086800
0.041073,0.001974
0.034860,0.018183
0.041870,0.057869
0.036376,3.598641
0.039789,2.161523
0.044862,0.842191
0.041141,0.141273
0.056027,0.025213
0.055650,0.021602
0.042413,5.773968
0.043108,4.800435
0.042702,1.837635
0.037953,0.067635
0.039411,0.488940
0.043457,1.955539
0.031166,0.174503
0.041016,0.089899
0.042949,0.053196
0.039758,0.078725
0.036298,0.269430
0.037501,0.200354
0.043093,0.085608
0.040973,0.056179
0.035273,0.178816
0.035079,0.078391
0.036492,0.107687
0.043617,0.045460
0.038672,0.042987
0.034015,0.094622
0.043603,0.020027
0.037583,0.031707
0.032635,0.041091
0.033882,0.042949
0.043820,0.046619
0.031365,0.043575
0.036441,0.028000
0.030292,0.041722
0.038710,0.025041
0.035137,0.021994
0.033211,0.020447
0.038580,0.042480
0.033583,0.018016
0.033364,0.018760
0.033698,0.040132
0.034873,0.016463
0.032531,0.039652
0.033846,0.025454
0.039941,0.016327
0.039864,0.012827
0.037607,0.020968
0.032457,0.020181
0.037883,0.034806
0.032818,0.022628
0.028241,0.038964
0.037563,0.012076
0.030914,0.017564
0.040914,0.026273
0.036183,0.028442
0.045725,0.012228
0.031863,0.040043
0.031637,0.019346
0.035297,0.041482
0.035329,0.014989
0.037786,0.027120
0.032358,0.030685
0.039097,0.016329
0.043836,0.009683
0.034317,0.085134
0.032047,0.027204
0.036362,0.173279
0.036283,0.083664
0.037640,0.020995
0.034852,0.090922
0.040016,0.008038
0.033247,0.475645
0.035095,0.021273
0.043967,0.628134
0.042872,0.373996
0.034937,0.988622
0.047584,0.020529
0.042564,0.048014
0.042108,0.034336
0.049848,0.006675
0.038110,1.484153
0.042368,0.020254
0.041274,0.123352
0.043846,2.543120
0.049314,0.368300
0.052784,0.001484
0.043687,0.667370
0.056367,0.002342
0.044271,0.476293
0.041035,1.516403
0.049023,0.001153
0.039201,0.003075
0.033584,0.017783
0.034171,0.079062
0.034393,0.832123
0.040007,1.336363
0.040854,0.028987
0.043567,0.005645
0.043338,0.002831
0.041692,0.001482
0.045153,0.000493
0.039575,0.192590
0.035079,1.982654
0.045751,0.000630
0.040543,0.001247
0.044474,0.000845
0.034737,0.003085
0.034976,0.008558
0.032702,0.018967
0.039802,0.088673
0.028813,0.051042
0.039202,0.308636
0.042580,0.232316
0.040868,1.972936
0.036128,0.181503
0.037803,0.018941
0.042164,0.076027
0.041858,0.638612
0.048023,0.044720
0.039738,1.305827
0.041315,0.069023
0.049927,0.024033
0.042625,0.028582
0.049578,0.003552
0.041110,0.027206
0.044089,0.005896
0.040477,0.017354
0.043262,0.015027
0.039039,0.442456
0.034036,0.120535
0.037628,0.474679
0.040541,0.182505
0.048850,0.027490
0.046669,0.019066
0.043604,0.027778
0.056676,0.001243
0.052671,0.009530
0.052561,0.124168
0.039996,5.607172
0.040479,0.373132
0.040463,0.083433
0.042887,0.042054
0.037930,1.544590
0.042105,0.468965
0.041406,0.109533
0.037363,0.130796
0.044850,0.024993
0.045638,0.105674
0.052767,0.005035
0.037716,2.204433
0.035050,0.802770
0.035985,0.107360
0.033870,0.532607
0.033054,0.502025
0.036253,0.179008
0.035263,0.206270
0.040949,0.182779
0.041030,0.243666
0.042314,0.060566
0.046673,0.013405
0.042564,0.011860
0.042311,0.009879
0.033136,2.115619
0.045200,0.002388
0.036962,0.008330
0.044589,0.004026
0.038683,0.010356
0.045314,0.035600
0.037696,0.014224
0.034816,0.018192
0.043786,0.030487
0.031936,0.082476
0.040263,0.176355
0.040628,0.055942
0.034554,0.061067
0.035884,0.156777
0.036630,0.172254
0.032709,0.116850
0.046565,0.061867
0.033946,0.088749
0.039420,0.059769
0.040256,0.072996
0.037633,0.103098
0.043210,0.025275
0.042126,0.019564
0.044154,0.017351
0.042353,0.048778
0.043411,0.114039
0.041456,0.211671
0.051109,0.007433
0.047516,0.268236
0.035434,0.177782
0.050189,0.002760
0.040041,0.003541
0.034593,0.021751
0.039825,0.017813
0.036833,0.026449
0.036957,0.066694
0.040133,0.180331
0.038924,0.306013
0.034583,0.190305
0.039697,0.229355
0.050737,0.127989
0.044815,0.035179
0.041522,0.075009
0.043075,0.377830
0.045519,0.013051
0.052377,0.005288
0.041722,0.532966
0.038678,0.222096
0.039182,0.015026
0.037572,0.107604
0.041695,0.018864
0.038319,1.019954
0.045797,0.212897
0.046136,0.028730
0.044165,0.032261
0.052885,0.029529
0.052367,0.024027
0.051815,0.040549
0.047734,0.853175
0.050857,0.214186
0.039570,2.183566
0.039868,0.006933
0.038631,0.203963
0.039789,5.277366
0.039548,1.131928
0.043499,0.018487
0.049658,0.002736
0.041158,0.584005
0.037648,3.953513
0.045590,0.005678
0.048656,0.000839
0.040166,0.003143
0.036078,0.014702
0.037783,0.019040
0.040703,0.004038
0.036047,0.004041
0.037833,0.004248
0.041045,0.004919
0.039172,0.015711
0.033914,0.016187
0.038364,0.043543
0.036610,0.118354
0.039526,0.038004
0.033764,0.143831
0.037511,0.081494
0.041038,0.090316
0.033891,0.103632
0.034555,0.098976
0.036832,0.206857
0.040974,0.147780
0.030778,0.065034
0.039536,0.028297
0.045081,0.012421
0.035501,0.088321
0.037757,0.065580
0.044942,0.010088
0.036414,0.043489
0.048632,0.007269
0.037436,0.042524
0.034711,0.419683
0.042535,0.004951
0.040018,0.006646
0.045131,0.002651
0.045352,0.003314
0.040821,0.005555
0.036435,0.009909
0.034951,0.008715
0.043139,0.010135
0.040038,0.004587
0.036273,0.018462
0.037815,0.009062
0.037608,0.104110
0.033667,0.028191
0.041036,0.088357
0.032297,0.880147
0.045260,0.190591
0.049970,0.014924
0.039632,0.104224
0.041949,0.067152
0.040693,1.819980
0.043057,0.031721
0.043138,0.007776
0.048423,0.005001
0.049431,0.035361
0.045672,0.468547
0.036296,0.103737
0.036216,0.031800
0.038309,0.146212
0.041992,0.054240
0.034863,0.066533
0.048530,0.029470
0.039491,0.065216
0.044636,0.114031
0.042369,0.130552
0.048080,0.069590
0.043654,0.017091
0.047180,0.023539
0.053369,0.054076
0.042049,0.450491
0.047261,0.011387
0.043986,0.041435
0.050218,0.043782
0.038756,0.722899
0.040394,0.249162
0.040953,0.532489
0.046904,0.358007
0.046069,0.092568
0.047033,0.123300
0.051357,0.096778
0.053118,0.013374
0.050621,0.251489
0.047454,2.456355
0.050974,0.007468
0.050333,0.055807
0.037793,1.178491
0.050638,3.501547
0.040121,1.399636
0.048509,0.013678
0.046054,0.079307
0.052176,0.009805
0.039505,4.608642
0.041592,0.511845
0.047881,0.011536
0.048440,0.058765
0.041738,0.228467
0.048981,0.002222
0.036468,0.027864
0.035259,0.015546
0.040531,0.009650
0.037501,0.008561
0.042419,0.071461
0.038901,0.019412
0.037983,0.368331
0.032990,0.033400
0.033907,0.208243
0.043958,0.075836
0.042071,0.116825
0.046497,0.317681
0.034203,0.040845
0.033928,0.071361
0.036874,0.021537
0.043299,0.005467
0.045373,0.008135
0.042921,0.006748
0.045024,0.005178
0.039846,0.280829
0.043077,0.012923
0.035280,0.138717
0.039319,0.010318
0.032184,1.365355
0.033590,0.028804
0.039149,0.004577
0.040080,0.156506
0.038493,0.738846
0.036603,0.068692
0.040208,0.061706
0.032622,0.085432
0.048096,1.365122
0.042998,0.530797
0.047350,0.020129
0.047855,0.404266
0.043952,2.784189
0.045354,1.647106
0.047437,0.003836
0.034706,1.392082
0.042109,0.006212
0.038466,0.015720
0.029110,0.198889
0.043343,2.294179
0.034256,0.414522
0.036078,0.299503
0.048242,0.392698
0.036864,0.021997
0.043811,0.005220
0.043163,0.003585
0.038739,0.011159
0.044341,0.002374
0.042555,0.009873
0.042438,0.006965
0.034826,0.685649
0.042059,0.008447
0.047337,0.002403
0.034952,0.113415
0.038341,0.046199
0.041653,0.004540
0.036256,0.033283
0.040655,0.002058
0.039729,0.002971
0.042527,0.002622
0.043354,0.000922
0.035541,0.001514
0.037705,0.002323
0.035536,0.020696
0.043808,0.000762
0.033479,0.011433
0.034660,0.001439
0.039337,0.001058
0.044674,0.000537
0.036377,0.002107
0.037180,0.000923
0.036416,0.001328
0.038746,0.000677
0.038865,0.000780
0.035630,0.001806
0.031810,0.005326
0.038281,0.001019
0.037816,0.000436
0.029965,0.002400
0.031116,0.002670
0.038700,0.000567
0.042650,0.000658
0.039872,0.000700
0.035763,0.000857
0.033428,0.001745
0.029508,0.003891
0.039059,0.000603
0.031106,0.001577
0.034126,0.001943
0.032967,0.003197
0.036180,0.000684
0.043598,0.000428
0.033767,0.001201
0.038179,0.000865
0.031836,0.001331
0.037252,0.000572
0.035820,0.000833
0.040802,0.000647
0.039198,0.000531
0.039246,0.000570
0.032766,0.000768
0.033656,0.000691
0.034134,0.000631
0.036144,0.000657
0.033649,0.000699
0.040976,0.000402
0.036946,0.000547
0.035088,0.000720
0.035548,0.001241
0.034496,0.001505
0.031607,0.001106
0.036250,0.000423
0.032573,0.001160
0.040897,0.000314
0.036332,0.000449
0.035679,0.000810
0.032223,0.001452
0.037219,0.000793
0.035996,0.001008
0.037065,0.000877
0.039353,0.000434
0.040171,0.000565
0.040376,0.000878
0.033605,0.001148
0.041211,0.000343
0.038209,0.000663
0.040089,0.000469
0.034482,0.000431
0.033469,0.000665
0.040778,0.000706
0.032873,0.001128
0.032116,0.001322
0.030934,0.012713
0.043117,0.000667
0.043651,0.000504
0.029642,0.043119
0.034603,0.000686
0.040728,0.000314
0.035766,0.000826
0.035650,0.000483
0.039736,0.000414
0.033222,0.000557
0.044061,0.000353
0.029940,0.001544
0.038424,0.000385
0.040572,0.000445
0.035806,0.000622
0.036609,0.000401
0.037728,0.000988
0.036915,0.000419
0.044460,0.000591
0.035180,0.000867
0.033602,0.001029
0.034086,0.000678
0.033385,0.000833
0.034896,0.000580
0.038245,0.000644
0.038251,0.000540
0.039395,0.000535
0.038176,0.000359
0.031763,0.001004
0.036930,0.000504
0.037488,0.000515
0.031613,0.000781
0.035010,0.000563
0.034219,0.000527
0.028993,0.001227
0.040766,0.000426
0.037057,0.000492
0.037340,0.000576
0.033140,0.000759
0.040196,0.000524
0.030783,0.000871
0.029274,0.000782
0.036369,0.000995
0.039575,0.000414
0.037619,0.000942
0.032630,0.000707
0.034073,0.000857
0.040775,0.002023
0.039813,0.001040
0.030481,0.001236
0.038705,0.000332
0.028834,0.002328
0.031521,0.000435
0.030192,0.001503
0.031586,0.000785
0.037824,0.000519
0.038167,0.000671
0.039091,0.000427
0.031533,0.002129
0.031004,0.002703
0.035965,0.000880
0.034393,0.000543
0.037450,0.000509
0.039226,0.000636
0.032946,0.000885
0.034135,0.000922
0.041514,0.000808
0.035155,0.001244
0.033002,0.000681
0.036350,0.001135
0.035838,0.001659
0.036438,0.002455
0.039650,0.001904
0.032382,0.006651
0.036815,0.001972
0.038592,0.002419
0.031164,0.002384
0.028214,0.005747
0.030292,0.001780
0.034301,0.001345
0.035399,0.008309
0.036617,0.005442
0.038770,0.003301
0.030766,0.040887
0.038596,0.088501
0.048237,0.191254
0.029767,0.032430
0.029614,0.073849
0.036490,0.027795
0.031987,0.116987
0.039380,0.006589
0.048600,0.047494
0.036856,0.065983
0.040413,0.052306
0.046098,0.045845
0.043189,0.017633
0.044022,0.060142
0.044189,0.070783
0.045993,0.029453
0.045018,0.084757
0.049125,0.013974
0.048761,0.005761
0.036300,0.547567
0.045246,0.035424
0.043209,0.231739
0.050354,2.472354
0.046785,0.148711
0.047343,0.381185
0.041560,5.376888
0.041554,0.066024
0.040258,0.170534
0.046644,0.085338
0.039908,0.177622
0.035083,0.393242
0.037997,1.010871
0.038980,0.118803
0.051829,0.265596
0.045123,0.023613
0.044715,0.050903
0.047046,0.060595
0.041150,0.128403
0.035928,4.033132
0.043431,0.052455
0.051884,0.021335
0.031564,1.805516
0.039203,0.302787
0.046069,1.166350
0.037682,0.575414
0.035206,0.209273
0.043939,0.305137
0.039020,0.149184
0.043252,0.056277
0.038221,0.090107
0.039462,0.249383
0.034342,1.200820
0.041062,0.035955
0.034875,0.153814
0.037631,0.066057
0.040848,0.041757
0.035978,0.200990
0.037317,0.171576
0.047652,0.305353
0.038238,0.293296
0.039496,0.039666
0.033477,0.333662
0.034655,0.370438
0.045541,0.083958
0.045690,0.193920
0.039761,0.063280
0.034223,0.160150
0.038996,0.107200
0.040209,0.109268
0.043338,0.083345
0.039155,0.026943
0.033269,0.859175
0.042875,0.049904
0.038082,0.441125
0.037572,0.753524
0.042804,0.051167
0.046437,0.025269
0.046611,0.011959
0.045715,0.221850
0.044135,0.043231
0.040252,2.583226
0.045665,0.003882
0.045896,0.010657
0.039817,0.006920
0.041833,0.294917
0.042803,1.391683
0.045557,0.012984
0.043562,0.009971
0.047269,0.002405
0.045856,0.017941
0.042044,0.084885
0.045761,0.041825
0.040572,0.705137
0.044221,0.087194
0.042637,0.332152
0.049519,0.000612
0.032215,0.159823
0.046536,0.000489
0.033950,0.001947
0.037393,0.004791
0.041287,0.016273
0.036007,0.337633
0.043049,0.338055
0.039530,0.453264
0.040893,0.022083
0.039293,0.006775
0.042795,0.003650
0.041334,0.009098
0.043867,0.003906
0.048771,0.003522
0.051112,0.001187
0.036421,6.601084
0.047500,0.036128
0.039865,0.019784
0.037693,0.226982
0.034670,0.281662
0.038746,0.017723
0.048692,0.030313
0.037218,0.821699
0.043445,0.272907
0.035214,0.078411
0.047535,0.092331
0.041723,0.050329
0.036520,0.027565
0.043724,0.014636
0.038587,0.036101
0.038308,0.654828
0.046063,0.009938
0.043106,0.013692
0.045009,0.010917
0.039127,0.009292
0.032742,0.146971
0.034419,0.022747
0.041233,0.006247
0.039948,0.012453
0.036866,0.008099
0.038250,0.013836
0.038343,0.030494
0.043746,0.012700
0.034266,0.014854
0.043342,0.070776
0.037714,0.092740
0.034678,0.112310
0.034513,0.074158
0.041267,0.115339
0.036873,0.153981
0.042958,0.128178
0.037706,0.029056
0.044158,0.018442
0.045110,0.012892
0.052288,0.027627
0.039320,0.099597
0.039078,1.130175
0.043990,0.004483
0.044784,0.004246
0.039577,0.038210
0.043102,0.031956
0.032487,0.147526
0.042263,0.581513
0.048638,0.821755
0.036511,0.278542
0.050619,0.008424
0.050464,0.002289
0.041187,3.983880
0.050953,0.017860
0.042901,2.286736
0.047195,0.001462
0.043987,0.001379
0.029310,0.172129
0.042664,0.031517
0.029925,0.052191
0.033699,0.479226
0.037306,0.646521
0.037645,2.432175
0.035795,0.014709
0.037080,0.005920
0.036325,0.293229
0.046407,0.003922
0.038730,0.389556
0.043923,0.051509
0.054922,0.002152
0.046330,0.027622
0.033665,1.948086
0.040079,0.142030
0.042793,0.007440
0.034834,0.131522
0.034365,0.029127
0.032123,0.122945
0.039789,0.006893
0.031816,0.029658
0.029976,0.016381
0.029705,0.069855
0.034683,0.168621
0.033330,0.033505
0.039086,0.830116
0.028400,0.079380
0.037632,0.016285
0.039292,0.019176
0.037218,0.015334
0.037771,0.006143
0.035666,0.004706
0.032432,0.004136
0.036314,0.011302
0.041190,0.003598
0.030342,0.042907
0.044805,0.004602
0.036309,0.006264
0.034365,0.006102
0.043020,0.001699
0.038411,0.004818
0.041954,0.002970
0.036426,0.001409
0.039358,0.003462
0.036302,0.009005
0.037007,0.004419
0.037935,0.002805
0.040742,0.001898
0.035833,0.004393
0.042636,0.002392
0.033341,0.178483
0.035704,0.002408
0.036380,0.005226
0.039452,0.004224
0.034662,0.004405
0.033977,0.006608
0.035969,0.003657
0.031396,0.011378
0.039797,0.002694
0.031911,0.010854
0.034300,0.009845
0.039471,0.011299
0.030166,0.012681
0.032063,0.009810
0.034623,0.014306
0.035040,0.015724
0.034187,0.007578
0.032309,0.010414
0.036407,0.041768
0.041765,0.157317
0.039931,0.034322
0.036297,0.030187
0.033419,0.027813
0.032349,0.056972
0.033565,0.052207
0.038146,0.059056
0.033923,0.035303
0.034696,0.022305
0.032446,0.069520
0.042730,0.024889
0.037485,0.015160
0.037346,0.042839
0.036475,0.024397
0.043645,0.030074
0.035660,0.025718
0.035838,0.012636
0.036966,0.018215
0.042049,0.007114
0.044649,0.015643
0.044391,0.015762
0.039599,0.029190
0.039924,0.028397
0.037648,0.079183
0.035194,0.165945
0.042357,0.067418
0.041745,0.172753
0.047219,1.527083
0.043463,0.475296
0.044692,4.638628
0.044157,2.818609
0.035632,5.438888
0.045794,0.026061
0.043807,1.237296
0.042888,1.899753
0.043136,0.255575
0.045431,0.025383
0.043791,0.012683
0.039553,0.022719
0.038312,0.025144
0.036863,0.167502
0.038566,0.032755
0.038363,0.118255
0.031683,1.036136
0.036719,0.654160
0.035766,0.142536
0.033118,0.124947
0.041480,0.018677
0.037034,0.019641
0.030817,0.026030
0.035762,0.021021
0.030985,0.061053
0.029016,0.087720
0.040895,0.021363
0.026537,0.062320
0.037560,0.052976
0.022413,0.302716
0.028342,0.054916
0.037963,0.093685
0.031226,0.060914
0.034386,0.048129
0.034971,0.152911
0.032255,0.073457
0.032316,0.055817
0.036903,0.033868
0.028157,0.034188
0.029304,0.034962
0.034773,0.010705
0.041345,0.016166
0.030072,0.039373
0.033620,0.025495
0.032856,0.030143
0.041285,0.071928
0.033059,0.015122
0.032311,0.053225
0.040284,0.017322
0.035297,0.025546
0.034583,0.019419
0.037147,0.011625
0.032397,0.041031
0.033039,0.005899
0.033189,0.006279
0.037021,0.024984
0.041243,0.007634
0.033566,0.006739
0.033270,0.010194
0.039526,0.014705
0.037707,0.009721
0.037006,0.022244
0.037712,0.014922
0.042204,0.062689
0.038210,0.042485
0.033067,0.017339
0.038776,0.036909
0.039264,0.079212
0.036387,0.094544
0.038570,0.096346
0.039340,0.075124
0.029791,0.420970
0.037378,0.090931
0.039277,0.023014
0.035709,0.088883
0.035759,0.142793
0.033708,0.221591
0.044534,0.037204
0.030114,0.379317
0.028618,1.531928
0.041236,0.617066
0.038655,1.234488
0.042471,0.481513
0.035507,0.181614
0.040257,0.024490
0.048249,0.002700
0.041321,0.359398
0.038970,0.345699
0.042961,0.182292
0.038580,0.161221
0.041760,0.004354
0.042182,0.002973
0.036393,0.005114
0.040242,0.009715
0.033331,0.022370
0.033886,0.020518
0.031334,0.283184
0.039585,0.200636
0.039403,0.458392
0.037058,0.059107
0.041276,0.043124
0.051381,0.070710
0.042111,0.731054
0.037436,0.799280
0.044325,0.011263
0.031895,2.515570
0.041091,6.469253
0.047321,5.746946
0.038364,0.385984
0.036654,0.109029
0.036677,0.535101
0.043880,0.281218
0.044547,0.125856
0.037983,0.669254
0.044922,0.074567
0.034725,1.292280
0.039941,0.109955
0.037384,0.078490
0.035365,0.093754
0.043350,0.143649
0.034239,0.139837
0.036668,0.157020
0.035591,0.537391
0.029769,0.198411
0.036268,0.150718
0.039276,0.109747
0.035271,0.132110
0.036451,0.149544
0.032407,0.134767
0.039660,0.101125
0.033784,0.122240
0.033092,0.261342
0.040962,0.037099
0.044579,0.027687
0.044611,0.035768
0.031094,0.301603
0.042643,0.029485
0.033724,0.109889
0.031172,0.165701
0.040875,0.114804
0.042957,0.127891
0.032892,0.230314
0.044859,0.071349
0.040638,0.062838
0.041104,0.329957
0.034705,0.183315
0.040148,0.139114
0.036105,0.167428
0.049528,0.051509
0.041335,0.062838
0.051113,0.012536
0.038187,0.137875
0.044224,0.095643
0.048472,0.037502
0.046307,0.076046
0.044742,0.232391
0.049862,0.006423
0.038203,1.769354
0.033408,0.289579
0.031521,0.348636
0.036279,0.767778
0.038745,1.329718
0.035670,0.240261
0.039503,0.067370
0.037429,0.258109
0.041917,0.063825
0.050260,0.006715
0.048903,0.007505
0.047714,0.010277
0.050576,0.008228
0.050085,0.010741
0.043384,1.003929
0.039361,0.830370
0.045496,0.008770
0.035261,0.422480
0.039628,0.183573
0.035962,1.153760
0.040088,1.088063
0.048654,0.031267
0.047811,0.005847
0.041541,0.325465
0.055186,0.002855
0.038050,5.503248
0.043186,0.040221
0.039952,0.819509
0.042639,0.046812
0.043371,0.557128
0.044511,1.153121
0.041611,0.245606
0.042785,0.050271
0.048948,0.054397
0.037782,0.274409
0.040675,0.071209
0.040032,0.045200
0.044575,0.154405
0.047026,0.015164
0.046338,0.010007
0.042133,0.033681
0.037742,0.417716
0.043609,0.015318
0.039170,0.032120
0.036596,0.059559
0.040179,0.008423
0.043355,0.015534
0.041661,0.022684
0.036829,0.019582
0.034380,0.079492
0.033805,0.125827
0.036474,0.165053
0.036045,0.198741
0.034238,0.235290
0.038934,0.201714
0.041030,0.264833
0.052053,0.152666
0.038960,0.068041
0.047934,0.022724
0.048906,0.025560
0.044466,0.515693
0.037450,3.293492
0.044356,0.417740
0.041322,0.699814
0.042864,0.142243
0.040204,0.081839
0.040695,0.452416
0.042156,1.091166
0.040185,1.659088
0.033739,3.862706
0.041193,0.182747
0.045779,0.756133
0.039528,0.146960
0.044099,0.226846
0.042068,0.095613
0.045446,0.040755
0.035545,0.043396
0.040468,0.039264
0.043250,0.034541
0.037076,0.032015
0.042536,0.012784
0.035530,0.177293
0.033208,0.152980
0.040549,0.025295
0.046888,0.020788
0.031621,0.113848
0.034139,0.121379
0.034624,0.060051
0.036163,0.029975
0.038477,0.050512
0.034943,0.089318
0.040258,0.065876
0.037449,0.357741
0.036950,0.376319
0.038543,0.116472
0.033517,0.081083
0.038794,0.064574
0.040346,0.067314
0.039451,0.245907
0.045777,0.012446
0.041994,0.019899
0.034900,1.400442
0.041004,0.029571
0.042467,0.082777
0.038928,0.455880
0.041374,0.557475
0.046601,0.406104
0.046480,0.065303
0.041980,0.032720
0.042672,0.051053
0.043003,0.204057
0.041840,0.166629
0.049858,0.011245
0.049545,0.011854
0.044326,0.028634
0.044731,0.012336
0.037027,2.229794
0.035442,0.659241
0.037036,0.176452
0.032470,1.523350
0.042732,0.840910
0.042246,0.183812
0.044567,0.113225
0.039616,0.015118
0.040603,0.008999
0.048623,0.003204
0.042677,0.073456
0.038362,0.652469
0.040614,0.007515
0.044495,0.003235
0.034872,0.040847
0.044499,0.020985
0.038719,0.047306
0.036170,0.055817
0.039907,0.053863
0.042969,0.026481
0.040556,1.765747
0.046070,0.363009
0.048185,0.112396
0.041158,1.501436
0.034955,5.853007
0.035964,2.590926
0.038500,0.974443
0.035154,0.613476
0.048586,0.591325
0.035128,0.132636
0.038857,0.087477
0.036380,0.083074
0.045004,0.070675
0.045657,0.108402
0.034780,0.060068
0.035798,0.062169
0.037701,0.035703
0.036645,0.191846
0.034364,0.053084
0.044329,0.028419
0.041030,0.071434
0.036641,0.056801
0.041036,0.040052
0.044154,0.117724
0.039390,0.074691
0.035379,0.056056
0.041320,0.070352
0.040554,0.053148
0.033918,0.307873
0.032919,0.219923
0.038779,0.114395
0.034135,0.540626
0.043043,0.919398
0.037176,0.118644
0.039637,0.098067
0.039733,0.661820
0.040351,0.196277
0.039924,0.235106
0.038518,0.198373
0.039432,0.912881
0.043685,0.504814
0.037035,0.406421
0.039410,0.507762
0.041724,0.460423
0.051829,1.029986
0.051051,0.056284
0.050761,1.274151
0.044806,3.147994
0.048276,0.060281
0.037856,2.691764
0.043870,1.700144
0.039305,0.715440
0.043377,0.228517
0.045754,0.015169
0.052818,0.012397
0.040742,1.082716
0.048725,0.018795
0.038412,0.285091
0.042219,0.044094
0.040598,0.031012
0.043619,0.031458
0.042913,0.038250
0.045993,0.125891
0.038931,0.126977
0.044806,0.262507
0.040325,0.254816
0.037477,0.119244
0.044356,0.196753
0.034837,0.680379
0.042182,0.128068
0.038526,0.109781
0.041743,0.064648
0.043838,0.108642
0.050689,0.016832
0.040918,0.186789
0.045754,0.076035
0.035883,1.448670
0.040901,0.052136
0.038279,0.498170
0.037198,1.127407
0.043989,1.271496
0.039652,1.299243
0.046452,0.097748
0.043609,0.669651
0.046734,0.059363
0.043470,0.481774
0.038829,0.119183
0.038192,0.139174
0.038181,0.143617
0.032141,0.623103
0.045730,0.580883
0.031253,1.312708
0.044370,0.161994
0.042094,0.121661
0.030279,0.423172
0.031724,0.760581
0.029068,0.130187
0.037950,0.303689
0.034101,0.737677
0.035407,0.564145
0.038092,0.226433
0.042106,0.062129
0.033558,4.613704
0.039466,0.514776
0.051047,0.014067
0.038254,0.090974
0.041660,0.079908
0.047029,0.265997
0.041377,0.204837
0.034678,0.116962
0.033842,0.276009
0.043466,0.089827
0.046055,0.156379
0.035591,0.174301
0.043335,0.042154
0.039215,0.169214
0.045098,0.050617
0.036676,0.421775
0.036745,0.894644
0.040697,0.142878
0.039241,0.675457
0.035881,0.432692
0.038973,0.226082
0.033567,1.633854
0.049461,0.322093
0.037207,0.737079
0.037499,0.781385
0.047652,0.039212
0.043931,0.235693
0.038165,2.491652
0.035759,1.218781
0.034401,1.377829
0.038879,1.640467
0.039602,1.041784
0.036188,1.976377
0.049455,0.009094
0.045378,0.026875
0.046652,0.009071
0.043416,0.032703
0.047594,0.012955
0.037146,2.122721
0.034898,0.095936
0.033511,0.205889
0.035583,0.024517
0.045901,0.158608
